Wall time,Step,Value
1548734596.337451,1926,0.03590000048279762
1548734599.405483,1929,0.03689999878406525
1548734606.175045,1934,0.039900001138448715
1548734607.472888,1936,0.039900001138448715
1548734609.296557,1938,0.04089999943971634
1548734611.1756248,1941,0.039900001138448715
1548734613.123275,1942,0.04089999943971634
1548734614.403968,1943,0.04190000146627426
1548734614.973216,1944,0.04190000146627426
1548734615.5174599,1945,0.04089999943971634
1548734621.6318269,1951,0.041999999433755875
1548734626.704962,1956,0.03999999910593033
1548734629.706482,1959,0.039000000804662704
1548734633.41239,1963,0.039900001138448715
1548734636.457536,1965,0.04190000146627426
1548734644.991978,1972,0.045900002121925354
1548734651.0941691,1978,0.04600000008940697
1548734654.0013912,1981,0.04600000008940697
1548734654.987627,1983,0.04500000178813934
1548734659.0782259,1987,0.0471000000834465
1548734660.26135,1989,0.04610000178217888
1548734665.8114161,1994,0.0471000000834465
1548734667.08597,1995,0.047200001776218414
1548734667.632425,1996,0.04619999974966049
1548734676.7129118,2004,0.04830000177025795
1548734679.218287,2006,0.04839999973773956
1548734681.0715861,2008,0.04839999973773956
1548734682.2400022,2009,0.04839999973773956
1548734683.416321,2011,0.04740000143647194
1548734685.3381171,2012,0.04740000143647194
1548734695.916558,2017,0.050300002098083496
1548734697.0699399,2018,0.05130000039935112
1548734697.6857338,2019,0.05040000006556511
1548734705.087065,2026,0.05140000209212303
1548734712.834644,2035,0.049400001764297485
1548734716.209993,2038,0.05040000006556511
1548734718.005402,2041,0.05140000209212303
1548734719.8332229,2042,0.05140000209212303
1548734733.852154,2050,0.05550000071525574
1548734736.339404,2052,0.05660000070929527
1548734745.113205,2055,0.0575999990105629
1548734747.117032,2056,0.05860000103712082
1548734750.245211,2058,0.05870000272989273
1548734754.710867,2063,0.05780000239610672
1548734761.3034859,2068,0.05770000070333481
1548734766.530316,2072,0.0617000013589859
1548734771.146088,2075,0.06379999965429306
1548734773.150898,2077,0.06379999965429306
1548734776.913526,2080,0.0658000037074089
1548734779.3880389,2083,0.06780000030994415
1548734786.446547,2087,0.06780000030994415
1548734789.8504279,2091,0.06880000233650208
1548734791.758861,2093,0.06780000030994415
1548734792.7491899,2094,0.06780000030994415
1548734793.9859881,2095,0.06780000030994415
1548734795.462864,2096,0.06880000233650208
1548734807.013642,2106,0.07070000469684601
1548734810.7791932,2109,0.0706000030040741
1548734811.215332,2110,0.0706000030040741
1548734814.525425,2112,0.07159999758005142
1548734814.986084,2113,0.0706000030040741
1548734819.080491,2117,0.06970000267028809
1548734825.110902,2124,0.07169999927282333
1548734826.519758,2126,0.07169999927282333
1548734829.067351,2129,0.07169999927282333
1548734832.712144,2132,0.07370000332593918
1548734833.1636748,2133,0.07270000129938126
1548734835.735445,2136,0.07370000332593918
1548734838.51573,2139,0.07370000332593918
1548734841.490422,2142,0.07270000129938126
1548734843.951222,2145,0.07070000469684601
1548734846.3622642,2147,0.07169999927282333
1548734847.314913,2148,0.07169999927282333
1548734847.773553,2149,0.07070000469684601
1548734850.480979,2151,0.06970000267028809
1548734858.3843572,2159,0.06870000064373016
1548734859.420144,2160,0.06970000267028809
1548734860.392716,2161,0.07070000469684601
1548734861.678386,2162,0.07169999927282333
1548734867.4723399,2167,0.07370000332593918
1548734868.775361,2168,0.07280000299215317
1548734871.315221,2169,0.07180000096559525
1548734874.519592,2171,0.07180000096559525
1548734876.966243,2173,0.06980000436306
1548734878.0979059,2174,0.06980000436306
1548734879.8902888,2175,0.07079999893903732
1548734880.8120131,2176,0.07079999893903732
1548734881.8092968,2177,0.07079999893903732
1548734882.7675872,2178,0.07079999893903732
1548734886.396241,2181,0.07180000096559525
1548734887.7446132,2183,0.07079999893903732
1548734892.075849,2185,0.07180000096559525
1548734902.123025,2191,0.07580000162124634
1548734903.869083,2192,0.07680000364780426
1548734905.819066,2194,0.07680000364780426
1548734907.435765,2195,0.07680000364780426
1548734908.3562691,2196,0.07670000195503235
1548734909.811905,2197,0.07670000195503235
1548734910.7805939,2198,0.07670000195503235
1548734915.5786822,2202,0.0786999985575676
1548734922.652432,2207,0.08070000261068344
1548734924.672401,2208,0.07980000227689743
1548734933.369131,2214,0.0828000009059906
1548734936.5466821,2216,0.08569999784231186
1548734942.586847,2219,0.08669999986886978
1548734946.167507,2222,0.0877000018954277
1548734946.773963,2223,0.08669999986886978
1548734947.742327,2224,0.08669999986886978
1548734952.178122,2227,0.08870000392198563
1548734952.621918,2228,0.0877000018954277
1548734955.7406971,2231,0.08969999849796295
1548734965.770756,2240,0.09270000457763672
1548734966.732918,2241,0.09270000457763672
1548734974.395755,2247,0.09470000118017197
1548734976.5075169,2249,0.09570000320672989
1548734978.639005,2251,0.09560000151395798
1548734983.586797,2255,0.0966000035405159
1548734987.551701,2258,0.09759999811649323
1548734992.079926,2260,0.09849999845027924
1548734998.421362,2266,0.09650000184774399
1548735002.1355789,2269,0.09549999982118607
1548735004.3829901,2270,0.09650000184774399
1548735007.970177,2273,0.09750000387430191
1548735008.531329,2274,0.09650000184774399
1548735014.161298,2277,0.09750000387430191
1548735017.3281732,2280,0.09650000184774399
1548735017.789897,2281,0.09549999982118607
1548735019.6257799,2283,0.09650000184774399
1548735024.15603,2288,0.09239999949932098
1548735025.167682,2289,0.09239999949932098
1548735027.9082172,2292,0.09140000492334366
1548735028.857522,2293,0.09140000492334366
1548735030.4977658,2294,0.09140000492334366
1548735033.490428,2297,0.09040000289678574
1548735035.519912,2299,0.09040000289678574
1548735036.9921439,2301,0.09040000289678574
1548735037.439171,2302,0.08940000087022781
1548735040.685777,2304,0.08940000087022781
1548735045.246915,2308,0.08940000087022781
1548735046.296122,2309,0.08940000087022781
1548735058.281124,2313,0.09229999780654907
1548735064.948906,2316,0.09130000323057175
1548735075.554268,2321,0.09030000120401382
1548735077.734659,2323,0.09120000153779984
1548735079.900757,2325,0.09120000153779984
1548735084.159389,2327,0.09120000153779984
1548735102.737429,2333,0.09210000187158585
1548735104.2947671,2335,0.09109999984502792
1548735112.762176,2338,0.0940999984741211
1548735132.938085,2344,0.0989999994635582
1548735134.0709782,2345,0.0989999994635582
1548735142.296557,2349,0.10100000351667404
1548735152.7798321,2353,0.10410000383853912
1548735153.907307,2354,0.10410000383853912
1548735159.3033369,2357,0.10509999841451645
1548735168.401699,2360,0.1072000041604042
1548735175.396395,2362,0.11020000278949738
1548735186.563796,2367,0.1151999980211258
1548735194.607596,2370,0.11810000240802765
1548735208.3653271,2377,0.1200999990105629
1548735211.523765,2378,0.12110000103712082
1548735231.6354408,2391,0.12620000541210175
1548735237.003731,2393,0.1281999945640564
1548735245.480454,2397,0.13130000233650208
1548735252.115432,2400,0.13430000841617584
1548735270.479786,2406,0.1421000063419342
1548735278.7857761,2409,0.14419999718666077
1548735290.745208,2415,0.1444000005722046
1548735302.121608,2417,0.149399995803833
1548735306.24915,2418,0.15139999985694885
1548735313.2910879,2419,0.15440000593662262
1548735316.70257,2420,0.15540000796318054
1548735334.696556,2425,0.16449999809265137
1548735341.327856,2427,0.1664000004529953
1548735346.567298,2431,0.16430000960826874
1548735359.088864,2436,0.16920000314712524
1548735380.453011,2441,0.17820000648498535
1548735389.42051,2442,0.17820000648498535
1548735390.136825,2443,0.17910000681877136
1548735394.966839,2444,0.18010000884532928
1548735402.857219,2447,0.18310000002384186
1548735414.85611,2448,0.18810001015663147
1548735417.643262,2449,0.1890999972820282
1548735420.5357592,2450,0.19009999930858612
1548735423.120545,2452,0.18710000813007355
1548735432.532816,2455,0.19009999930858612
1548735439.31674,2457,0.19210000336170197
1548735480.094269,2466,0.2029000073671341
1548735488.39313,2468,0.203000009059906
1548735492.2797492,2469,0.20499999821186066
1548735495.819572,2471,0.20499999821186066
1548735497.64209,2472,0.20499999821186066
1548735517.7728262,2476,0.21299999952316284
1548735519.5817301,2477,0.2110000103712082
1548735525.756798,2479,0.21289999783039093
1548735540.4459672,2481,0.22290000319480896
1548735550.615406,2483,0.22990000247955322
1548735566.234417,2488,0.23190000653266907
1548735567.382316,2489,0.23090000450611115
1548735571.422327,2490,0.232900008559227
1548735606.1522188,2496,0.2459000051021576
1548735618.4846148,2499,0.24780000746250153
1548735643.988173,2505,0.25589999556541443
1548735651.5873091,2507,0.251800000667572
1548735656.719847,2508,0.2547999918460846
1548735662.7128189,2509,0.25780001282691956
1548735674.1043541,2514,0.25780001282691956
1548735706.306837,2523,0.26080000400543213
1548735709.656419,2525,0.2547999918460846
1548735717.360673,2526,0.26089999079704285
1548735733.878935,2532,0.2671999931335449
1548735737.648275,2533,0.26820001006126404
1548735745.3236291,2535,0.2702000141143799
1548735746.777514,2536,0.2702000141143799
1548735751.168183,2538,0.2662000060081482
1548735761.152815,2540,0.2702000141143799
1548735762.932151,2541,0.2702000141143799
1548735765.3166442,2542,0.2662000060081482
1548735778.260077,2543,0.27730000019073486
1548735795.6297832,2546,0.28540000319480896
1548735797.3974102,2548,0.2784000039100647
1548735799.392973,2549,0.2784000039100647
1548735821.086289,2552,0.2953999936580658
1548735822.990453,2553,0.29440000653266907
1548735831.073272,2554,0.29840001463890076
1548735851.463886,2556,0.3122999966144562
1548735859.42956,2559,0.31040000915527344
1548735867.9487529,2562,0.3093999922275543
1548735887.833465,2569,0.3021000027656555
1548735897.889863,2572,0.3061000108718872
1548735906.7572029,2576,0.30090001225471497
1548735923.618612,2579,0.30900001525878906
1548735934.380812,2581,0.3070000112056732
1548735939.543683,2582,0.30799999833106995
1548735941.965429,2584,0.30300000309944153
1548735952.6473448,2588,0.3050000071525574
1548735966.319544,2590,0.3138999938964844
1548735986.1454961,2592,0.3199000060558319
1548735992.1298392,2594,0.3199000060558319
1548735993.560744,2595,0.3149000108242035
1548736002.867892,2598,0.3140000104904175
1548736018.426017,2600,0.32600000500679016
1548736035.9045298,2605,0.32710000872612
1548736049.940199,2607,0.334199994802475
1548736050.331617,2608,0.3312000036239624
1548736065.154778,2614,0.3312000036239624
1548736068.604846,2615,0.3312000036239624
1548736089.922305,2619,0.3392000198364258
1548736101.481328,2620,0.3472000062465668
1548736145.236175,2627,0.36820000410079956
1548736222.6451972,2636,0.4191000163555145
1548736278.4055738,2645,0.42890000343322754
1548736287.088767,2647,0.4359000027179718
1548736311.826443,2651,0.4388999938964844
1548736316.878496,2652,0.43790000677108765
1548736319.615393,2653,0.4397999942302704
1548736363.664315,2656,0.45590001344680786
1548736420.7246232,2664,0.49390000104904175
1548736422.4355898,2666,0.4880000054836273
1548736431.2068071,2668,0.49400001764297485
1548736452.0740302,2674,0.49709999561309814
1548736465.0204139,2676,0.507099986076355
